Year,H.S Code,Commodity Description AR,Commodity Description EN,Country AR ,Country EN ,Value (S.R),Weight (kg)
2019,8041021,تمر مكنوز,STORED DATES,سـنغافورة,SINGAPORE,"1,062,311","86,350"
2019,8041021,تمر مكنوز,STORED DATES,سـويسـرا,SWITZERLAND,"8,554","1,448"
2019,8041021,تمر مكنوز,STORED DATES,سيراليون,SIERRA LEONE,"28,000","46,000"
2019,8041021,تمر مكنوز,STORED DATES,سـيريلنكا,SRI LANKA,"240,000","32,000"
2019,8041021,تمر مكنوز,STORED DATES,طاجاكستان,TAJIKISTAN,"1,952",280
2019,8041021,تمر مكنوز,STORED DATES,غانا,GHANA,"7,000","3,000"
2019,8041021,تمر مكنوز,STORED DATES,غينيا,GUINEA,"39,500","24,036"
2019,8041021,تمر مكنوز,STORED DATES,فرنسا,FRANCE,"176,831","21,796"
2019,8041021,تمر مكنوز,STORED DATES,فنلندا,FINLAND,"12,524","4,500"
2019,8041021,تمر مكنوز,STORED DATES,كازاخستان,KAZAKHSTAN,"14,167",431
2019,8041021,تمر مكنوز,STORED DATES,كندا,CANADA,"4,389,658","550,790"
2019,8041021,تمر مكنوز,STORED DATES,كوريا الجنوبية,SOUTH KOREA,"8,603","1,996"
2019,8041021,تمر مكنوز,STORED DATES,كينيا,KENYA,"758,474","188,600"
2019,8041021,تمر مكنوز,STORED DATES,لبنان,LEBANON,"3,185,878","467,651"
2019,8041021,تمر مكنوز,STORED DATES,مـاليزيا,MALAYSIA,"2,887,209","241,209"
2019,8041021,تمر مكنوز,STORED DATES,مـصـر,EGYPT,"125,058","56,156"
2019,8041021,تمر مكنوز,STORED DATES,موريتانيا,MAURITANIA,"2,719,607","808,515"
2019,8041021,تمر مكنوز,STORED DATES,موريشس,MAURITIUS,"752,348","50,360"
2019,8041021,تمر مكنوز,STORED DATES,نيجيريا,NIGERIA,"591,396","104,692"
2019,8041021,تمر مكنوز,STORED DATES,نيكراجوا,NICARAGUA,"1,325,000","250,000"
2019,8041021,تمر مكنوز,STORED DATES,نيوزلندا,NEW ZEALAND,"40,500","12,310"
2019,8041021,تمر مكنوز,STORED DATES,هولندا,NETHERLANDS,"113,122","23,870"
2019,8041021,تمر مكنوز,STORED DATES,هونج كونج,HONG KONG,"530,178","18,082"
2019,8041021,تمر مكنوز,STORED DATES,هوندوراس,HONDURAS,"1,378,000","260,000"
2019,8041029,غيرها من تمور,OTHER DATES,اثيوبيا,ETHIOPIA,606,190
2019,8041029,غيرها من تمور,OTHER DATES,اسبانيا,SPAIN,"8,145","1,100"
2019,8041029,غيرها من تمور,OTHER DATES,استراليا,AUSTRALIA,"6,540",696
2019,8041029,غيرها من تمور,OTHER DATES,افغانسـتان,AFGHANISTAN,"7,798","1,209"
2019,8041029,غيرها من تمور,OTHER DATES,الاردن,JORDAN,"22,415,537","3,593,037"
2019,8041029,غيرها من تمور,OTHER DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"71,394,879","13,292,206"
2019,8041029,غيرها من تمور,OTHER DATES,البانيا,ALBANIA,642,60
2019,8041029,غيرها من تمور,OTHER DATES,البحرين,BAHRAIN,"473,172","28,027"
2019,8041029,غيرها من تمور,OTHER DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,471,23
2019,8041029,غيرها من تمور,OTHER DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,100,50
2019,8041029,غيرها من تمور,OTHER DATES,الدنمرك,DENMARK,"115,353","18,000"
2019,8041029,غيرها من تمور,OTHER DATES,السـنغال,SENEGAL,"84,000","37,000"
2019,8041029,غيرها من تمور,OTHER DATES,السـودان,SUDAN,452,85
2019,8041029,غيرها من تمور,OTHER DATES,السويد,SWEDEN,"10,898",833
2019,8041029,غيرها من تمور,OTHER DATES,الصـين,CHINA,"5,049,046","2,286,808"
2019,8041029,غيرها من تمور,OTHER DATES,العراق,IRAQ,"4,041,582","1,112,648"
2019,8041029,غيرها من تمور,OTHER DATES,الـفـلبين,PHILIPPINES,"1,544",159
2019,8041029,غيرها من تمور,OTHER DATES,الكويت,KUWAIT,"76,598,648","15,788,860"
2019,8041029,غيرها من تمور,OTHER DATES,المانيا,GERMANY,"390,827","18,658"
2019,8041029,غيرها من تمور,OTHER DATES,المغرب,MOROCCO,"2,348",551
2019,8041029,غيرها من تمور,OTHER DATES,المملكة المتحدة,UNITED KINGDOM,"2,197,758","199,132"
2019,8041029,غيرها من تمور,OTHER DATES,النرويج,NORWAY,"17,863",795
2019,8041029,غيرها من تمور,OTHER DATES,النمسـا,AUSTRIA,"4,040",372
2019,8041029,غيرها من تمور,OTHER DATES,الـهـنـد,INDIA,"5,808,306","456,542"
2019,8041029,غيرها من تمور,OTHER DATES,الولايات المتحدة الامريكية,U.S.A,"322,877","36,376"
2019,8041029,غيرها من تمور,OTHER DATES,الـيـابـان,JAPAN,"270,188","6,995"
2019,8041029,غيرها من تمور,OTHER DATES,انـدونيسـيا,INDONESIA,"2,306,139","522,778"
2019,8041029,غيرها من تمور,OTHER DATES,اوغندا,UGANDA,"3,041",185
2019,8041029,غيرها من تمور,OTHER DATES,ايطاليا,ITALY,"2,744",472
2019,8041029,غيرها من تمور,OTHER DATES,باكسـتان,PAKISTAN,"548,549","58,966"
2019,8041029,غيرها من تمور,OTHER DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"544,688","22,120"
2019,8041029,غيرها من تمور,OTHER DATES,بلجيكا,BELGIUM,"1,125,981","79,396"
2019,8041029,غيرها من تمور,OTHER DATES,بنجـلادش,BANGLADESH,"462,090","221,181"
2019,8041029,غيرها من تمور,OTHER DATES,بولندا,POLAND,327,41
2019,8041029,غيرها من تمور,OTHER DATES,تايوان,TAIWAN,"4,091",720
2019,8041029,غيرها من تمور,OTHER DATES,تركيا,TURKEY,"687,624","805,486"
2019,8041029,غيرها من تمور,OTHER DATES,تنزانيا,TANZANIA,"27,112","27,705"
2019,8041029,غيرها من تمور,OTHER DATES,توجو,TOGO,"20,000","15,162"
2019,8041029,غيرها من تمور,OTHER DATES,جامبيا,GAMBIA,"41,475","22,000"
2019,8041029,غيرها من تمور,OTHER DATES,جزر المالديف,MALDIVES,"137,726","2,959"
2019,8041029,غيرها من تمور,OTHER DATES,جمهورية الصومال,SOMALIA,"2,141,605","818,960"
2019,8041029,غيرها من تمور,OTHER DATES,جنوب افريقيا,SOUTH AFRICA,"620,568","45,591"
2019,8041029,غيرها من تمور,OTHER DATES,جيبوتي,DJIBOUTI,"1,935,250","665,380"
2019,8041029,غيرها من تمور,OTHER DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"730,546","103,053"
2019,8041029,غيرها من تمور,OTHER DATES,زامبيا,ZAMBIA,"35,271","2,938"
2019,8041029,غيرها من تمور,OTHER DATES,زمبابوي,ZIMBABWE,"2,749",91
2019,8041029,غيرها من تمور,OTHER DATES,ساحل العاج (كوت دي فوار),COTE D'IVOIRE,"4,000","24,000"
2019,8041029,غيرها من تمور,OTHER DATES,سـلطنة عمان,SULTANATE OF OMAN,"14,744,399","2,036,751"
2019,8041029,غيرها من تمور,OTHER DATES,سـنغافورة,SINGAPORE,"1,163,157","52,243"
2019,8041029,غيرها من تمور,OTHER DATES,سـويسـرا,SWITZERLAND,"28,627","2,127"
2019,8041029,غيرها من تمور,OTHER DATES,سيراليون,SIERRA LEONE,"18,293","52,000"
2019,8041029,غيرها من تمور,OTHER DATES,سـيريلنكا,SRI LANKA,"31,515","18,330"
2019,8041029,غيرها من تمور,OTHER DATES,سـيشـل,SEYCHELLES,"2,180",410
2019,8041029,غيرها من تمور,OTHER DATES,طاجاكستان,TAJIKISTAN,"22,833","5,319"
2019,8041029,غيرها من تمور,OTHER DATES,غانا,GHANA,"4,800","4,000"
2019,8041029,غيرها من تمور,OTHER DATES,غينيا,GUINEA,"24,474","39,250"
2019,8041029,غيرها من تمور,OTHER DATES,فرنسا,FRANCE,"301,176","30,371"
2019,8041029,غيرها من تمور,OTHER DATES,قرقيزيا,KYRGYZSTAN,"130,071","6,715"
2019,8041029,غيرها من تمور,OTHER DATES,كازاخستان,KAZAKHSTAN,"79,656","11,366"
2019,8041029,غيرها من تمور,OTHER DATES,كندا,CANADA,"154,729","30,453"
2019,8041029,غيرها من تمور,OTHER DATES,كينيا,KENYA,"39,536","24,409"
2019,8041029,غيرها من تمور,OTHER DATES,لبنان,LEBANON,"8,774,871","1,359,026"
2019,8041029,غيرها من تمور,OTHER DATES,مـاليزيا,MALAYSIA,"2,361,220","130,072"
2019,8041029,غيرها من تمور,OTHER DATES,مـصـر,EGYPT,"1,804,194","700,964"
2019,8041029,غيرها من تمور,OTHER DATES,ملاوي,MALAWI,"5,825",431
2019,8041029,غيرها من تمور,OTHER DATES,موريشس,MAURITIUS,"19,210",619
2019,8041029,غيرها من تمور,OTHER DATES,موزمبيق,MOZAMBIQUE,"1,275",100
2019,8041029,غيرها من تمور,OTHER DATES,نيجيريا,NIGERIA,"15,542","6,056"
2019,8041029,غيرها من تمور,OTHER DATES,نيوزلندا,NEW ZEALAND,"4,002",511
2019,8041029,غيرها من تمور,OTHER DATES,هولندا,NETHERLANDS,"317,419","27,751"
2019,8041029,غيرها من تمور,OTHER DATES,هونج كونج,HONG KONG,"263,308","15,659"
2020,8041010,تمر طازج,FRESH DATES,أوزباكستان,UZBEKISTAN,"185,625","99,000"
2020,8041010,تمر طازج,FRESH DATES,اثيوبيا,ETHIOPIA,"2,919,390","1,640,410"
2020,8041010,تمر طازج,FRESH DATES,اسبانيا,SPAIN,"220,000","82,000"
2020,8041010,تمر طازج,FRESH DATES,استراليا,AUSTRALIA,"4,185,525","457,674"
2020,8041010,تمر طازج,FRESH DATES,افغانسـتان,AFGHANISTAN,"280,560","26,000"
2020,8041010,تمر طازج,FRESH DATES,الارجنتين,ARGENTINA,"26,501","5,000"
2020,8041010,تمر طازج,FRESH DATES,الاردن,JORDAN,"14,327,209","2,672,778"
2020,8041010,تمر طازج,FRESH DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"2,503,217","398,929"
2020,8041010,تمر طازج,FRESH DATES,البانيا,ALBANIA,"407,243","122,419"
2020,8041010,تمر طازج,FRESH DATES,البحرين,BAHRAIN,"621,340","335,259"
2020,8041010,تمر طازج,FRESH DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,"543,899","161,398"
2020,8041010,تمر طازج,FRESH DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"504,095","263,351"
2020,8041010,تمر طازج,FRESH DATES,الدنمرك,DENMARK,"61,020","23,000"
2020,8041010,تمر طازج,FRESH DATES,السـنغال,SENEGAL,"546,553","198,100"
2020,8041010,تمر طازج,FRESH DATES,السـودان,SUDAN,"1,057,505","223,350"
2020,8041010,تمر طازج,FRESH DATES,السويد,SWEDEN,"3,255,865","468,957"
2020,8041010,تمر طازج,FRESH DATES,الصـين,CHINA,"1,914,818","1,391,022"
2020,8041010,تمر طازج,FRESH DATES,الـفـلبين,PHILIPPINES,"388,300","80,000"
2020,8041010,تمر طازج,FRESH DATES,الكميرون,CAMEROON,"26,501","5,000"
2020,8041010,تمر طازج,FRESH DATES,الكويت,KUWAIT,"5,432,545","1,622,744"
2020,8041010,تمر طازج,FRESH DATES,المانيا,GERMANY,"3,902,181","557,860"
2020,8041010,تمر طازج,FRESH DATES,المغرب,MOROCCO,"49,610,830","5,653,789"
2020,8041010,تمر طازج,FRESH DATES,المملكة المتحدة,UNITED KINGDOM,"17,913,925","1,856,310"
2020,8041010,تمر طازج,FRESH DATES,النرويج,NORWAY,"282,629","56,440"
2020,8041010,تمر طازج,FRESH DATES,النيجر,NIGER,"3,904,125","533,000"
2020,8041010,تمر طازج,FRESH DATES,الـهـنـد,INDIA,"22,716,656","5,864,272"
2020,8041010,تمر طازج,FRESH DATES,الولايات المتحدة الامريكية,U.S.A,"6,590,308","513,815"
2020,8041010,تمر طازج,FRESH DATES,الـيـابـان,JAPAN,"4,238,639","111,028"
2020,8041010,تمر طازج,FRESH DATES,اليونان,GREECE,"144,000","25,500"
2020,8041010,تمر طازج,FRESH DATES,انـدونيسـيا,INDONESIA,"25,082,470","5,730,422"
2020,8041010,تمر طازج,FRESH DATES,اوغندا,UGANDA,"37,099","7,000"
2020,8041010,تمر طازج,FRESH DATES,ايطاليا,ITALY,"71,146","23,500"
2020,8041010,تمر طازج,FRESH DATES,باكسـتان,PAKISTAN,"2,215,516","569,078"
2020,8041010,تمر طازج,FRESH DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"4,450,325","194,400"
2020,8041010,تمر طازج,FRESH DATES,بروندى,BURUNDI,"6,969","6,000"
2020,8041010,تمر طازج,FRESH DATES,بلجيكا,BELGIUM,"1,993,769","308,005"
2020,8041010,تمر طازج,FRESH DATES,بنجـلادش,BANGLADESH,"6,249,370","2,728,585"
2020,8041010,تمر طازج,FRESH DATES,بنين (داهومي),BENIN,"596,968","142,000"
2020,8041010,تمر طازج,FRESH DATES,بولندا,POLAND,"37,050","4,000"
2020,8041010,تمر طازج,FRESH DATES,تـايلند,THAILAND,"63,099","27,800"
2020,8041010,تمر طازج,FRESH DATES,تايوان,TAIWAN,"30,000","6,000"
2020,8041010,تمر طازج,FRESH DATES,تركيا,TURKEY,"44,945,285","9,365,250"
2020,8041010,تمر طازج,FRESH DATES,تريندادوتوباكو,TRINIDAD & TOBAGO,"47,610","10,550"
2020,8041010,تمر طازج,FRESH DATES,تشـاد,CHAD,"3,058,301","211,000"
2020,8041010,تمر طازج,FRESH DATES,تنزانيا,TANZANIA,"2,712,413","594,727"
2020,8041010,تمر طازج,FRESH DATES,توجو,TOGO,"206,414","75,000"
2020,8041010,تمر طازج,FRESH DATES,جامبيا,GAMBIA,"366,345","143,600"
2020,8041010,تمر طازج,FRESH DATES,جزر القمر,COMOROS,"1,000","3,000"
2020,8041010,تمر طازج,FRESH DATES,جزر المالديف,MALDIVES,"373,955","55,585"
2020,8041010,تمر طازج,FRESH DATES,جمهورية الصومال,SOMALIA,"4,839,874","1,618,245"
2020,8041010,تمر طازج,FRESH DATES,جنوب افريقيا,SOUTH AFRICA,"2,369,078","358,475"
2020,8041010,تمر طازج,FRESH DATES,جيبوتي,DJIBOUTI,"4,341,174","1,234,030"
2020,8041010,تمر طازج,FRESH DATES,راوندى,RWANDA,"6,969","12,000"
2020,8041010,تمر طازج,FRESH DATES,روسيا الاتحادية,RUSSIAN FEDERATION,"5,065,203","568,046"
2020,8041010,تمر طازج,FRESH DATES,زامبيا,ZAMBIA,"529,999","100,000"
2020,8041010,تمر طازج,FRESH DATES,ساحل العاج (كوت دي فوار),COTE D'IVOIRE,"31,665","28,584"
2020,8041010,تمر طازج,FRESH DATES,سـلطنة عمان,SULTANATE OF OMAN,"169,550","66,000"
2020,8041010,تمر طازج,FRESH DATES,سـنغافورة,SINGAPORE,"2,595,831","155,418"
2020,8041010,تمر طازج,FRESH DATES,سوريا,SYRIA,"30,000","10,500"
2020,8041010,تمر طازج,FRESH DATES,سـويسـرا,SWITZERLAND,"186,891","15,000"
2020,8041010,تمر طازج,FRESH DATES,سيراليون,SIERRA LEONE,"837,089","61,000"
2020,8041010,تمر طازج,FRESH DATES,سـيريلنكا,SRI LANKA,"2,992,174","735,473"
2020,8041010,تمر طازج,FRESH DATES,طاجاكستان,TAJIKISTAN,"121,800","38,580"
2020,8041010,تمر طازج,FRESH DATES,غانا,GHANA,"304,109","79,550"
2020,8041010,تمر طازج,FRESH DATES,غيانا,GUYANA,"38,003","18,000"
2020,8041010,تمر طازج,FRESH DATES,غينيا,GUINEA,"58,970","69,100"
2020,8041010,تمر طازج,FRESH DATES,فرنسا,FRANCE,"5,341,063","664,221"
2020,8041010,تمر طازج,FRESH DATES,كازاخستان,KAZAKHSTAN,"316,901","69,000"
2020,8041010,تمر طازج,FRESH DATES,كامبوديا,CAMBODIA,"70,000","28,000"
2020,8041010,تمر طازج,FRESH DATES,كندا,CANADA,"6,321,752","677,775"
2020,8041010,تمر طازج,FRESH DATES,كوبا,CUBA,"10,969","2,710"
2020,8041010,تمر طازج,FRESH DATES,كوريا الجنوبية,SOUTH KOREA,"37,000","21,000"
2020,8041010,تمر طازج,FRESH DATES,كينيا,KENYA,"1,094,527","319,250"
2020,8041010,تمر طازج,FRESH DATES,لبنان,LEBANON,"8,526,394","1,540,634"
2020,8041010,تمر طازج,FRESH DATES,ليبيا,LIBYA,"100,107","6,810"
2020,8041010,تمر طازج,FRESH DATES,مـاليزيا,MALAYSIA,"11,249,883","1,163,353"
2020,8041010,تمر طازج,FRESH DATES,مـصـر,EGYPT,"9,928,099","3,090,562"
2020,8041010,تمر طازج,FRESH DATES,موريتانيا,MAURITANIA,"1,782,841","503,850"
2020,8041010,تمر طازج,FRESH DATES,موريشس,MAURITIUS,"965,025","63,200"
2020,8041010,تمر طازج,FRESH DATES,موزمبيق,MOZAMBIQUE,"264,999","50,000"
2020,8041010,تمر طازج,FRESH DATES,نيجيريا,NIGERIA,"197,567","50,600"
2020,8041010,تمر طازج,FRESH DATES,نيوزلندا,NEW ZEALAND,"92,888","6,450"
2020,8041010,تمر طازج,FRESH DATES,هاييتي,HAITI,"132,500","25,000"
2020,8041010,تمر طازج,FRESH DATES,هولندا,NETHERLANDS,"7,749,871","1,020,788"
2020,8041010,تمر طازج,FRESH DATES,هونج كونج,HONG KONG,"22,799",980
2020,8041021,تمر مكنوز,STORED DATES,أوزباكستان,UZBEKISTAN,"5,221","1,050"
2020,8041021,تمر مكنوز,STORED DATES,اثيوبيا,ETHIOPIA,"1,909,210","360,713"
2020,8041021,تمر مكنوز,STORED DATES,اذربيجان,AZERBAIJAN,"2,697",297
2020,8041021,تمر مكنوز,STORED DATES,اسبانيا,SPAIN,"1,703",160
2020,8041021,تمر مكنوز,STORED DATES,استراليا,AUSTRALIA,"169,928","23,475"
2020,8041021,تمر مكنوز,STORED DATES,افغانسـتان,AFGHANISTAN,"797,732","150,280"
2020,8041021,تمر مكنوز,STORED DATES,الاردن,JORDAN,"3,880,121","626,667"
2020,8041021,تمر مكنوز,STORED DATES,الامارات العربية المتحدة,UNITED ARAB EMIRATES,"128,498,762","30,765,049"
2020,8041021,تمر مكنوز,STORED DATES,البانيا,ALBANIA,"216,875","67,000"
2020,8041021,تمر مكنوز,STORED DATES,البحرين,BAHRAIN,"8,204,737","2,475,634"
2020,8041021,تمر مكنوز,STORED DATES,البرتغال,PORTUGAL,"1,704",220
2020,8041021,تمر مكنوز,STORED DATES,البوسنة والهرسك,BOSNIA & HERZEGOVINA,"2,030",240
2020,8041021,تمر مكنوز,STORED DATES,التشيك,CZECH REPUBLIC,"1,000",131
2020,8041021,تمر مكنوز,STORED DATES,الجزائر,ALGERIA,"1,858,392","350,360"
2020,8041021,تمر مكنوز,STORED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"98,968,980","47,860,715"
2020,8041021,تمر مكنوز,STORED DATES,السـنغال,SENEGAL,"76,783","24,543"
2020,8041021,تمر مكنوز,STORED DATES,السـودان,SUDAN,"1,128,945","366,759"
2020,8041021,تمر مكنوز,STORED DATES,السويد,SWEDEN,"991,888","145,196"
2020,8041021,تمر مكنوز,STORED DATES,الصـين,CHINA,"1,569,920","148,911"
2020,8041021,تمر مكنوز,STORED DATES,العراق,IRAQ,"4,353",675
2020,8041021,تمر مكنوز,STORED DATES,الـفـلبين,PHILIPPINES,"6,301","2,059"
